id,antiguedad
254099,4.282938743352988
139233,3.7978437337125084
134537,8.57265784100758
103293,5.760414788250052
181436,2.6326740290009387
201923,17.43710222171261
40421,1.7221074896214104
224513,1.1339305338392647
261416,1.9486197144009203
261703,4.991562120632271
1127,3.0424362983223423
82384,4.263849351838574
241431,0.3768671275781237
84768,5.943155741616472
60035,18.565999639903364
16952,7.6795916114490925
197102,4.654949782643155
207641,16.511094095827758
187330,5.534445185855792
216134,2.286136172003501
203992,7.17144190860164
110067,3.315152153983706
33712,5.36130397796837
70366,1.669200993436876
33771,10.040961632261617
14228,2.702288328849874
160687,0.5587761489471077
285383,2.269648544087752
250273,8.776810341555127
223353,2.7771861924544625
5810,4.706380437800935
1416,6.0878670143570055
121262,13.590547882649552
151087,18.803599027509662
253204,4.886102567743508
134380,10.27899881989674
80025,12.061115361689012
128421,4.124097087046455
149879,10.484697854507298
79049,7.963510733744996
63068,10.457672146999972
237547,0.3127342045008088
4378,1.1153699797715655
5972,12.4264675710694
79960,0.7840474221317083
246193,8.626869632859325
52920,1.1870113832175477
144159,6.675656806397053
16325,-1.0024731062297327
157486,15.183941935515934
161570,6.056188692053563
123989,8.207631893308646
161342,3.091684763431306
165119,4.1193804708402
233667,8.544788144935604
60426,1.5709149489569512
143187,9.089751101033501
155408,10.942480968605748
76237,2.1964604485301367
23066,5.002496498582984
20370,24.812646298081617
41314,4.638498564836247
194182,5.253785724926195
100205,1.168623818444244
178133,3.43980673706477
140053,1.2056534885810184
233180,5.63542216658266
157491,5.949264039697374
45293,2.80143593192948
260421,1.081677104183769
225044,4.755188928878618
188630,6.141404312156633
282918,23.240753961180715
219139,5.1344387576665325
163921,4.280822066677858
88311,8.091474124803714
72875,1.431790361759065
75138,3.874651438013691
27815,4.062331908819949
22276,13.170359986641254
115356,8.726157276185015
63484,10.143844159830012
180384,4.257033602657373
71716,9.785250395752138
209138,5.8257415434416915
216150,4.6594235781913875
82795,7.333129778184278
138377,0.9287576077959413
229837,6.66940585349855
75763,6.965215348396975
237818,6.9936504832727895
158513,1.1954946333576848
297301,7.894423195529208
253803,11.203007353256913
153280,9.492050996543325
182799,6.0047600464105955
111579,3.146756708416795
116635,6.9800278225010715
280443,10.542878392468888
33145,2.441660198749878
279183,-0.05740429476834156
277163,2.6603359098169324
121663,8.713353471518042
201234,6.111553793447251
68859,6.599588502151703
246608,1.4336477417048292
268239,9.569181382163949
40790,3.5598915375754783
186896,6.872154476693743
163648,7.981917920302234
297202,2.942745620271849
174097,9.859963957888299
88364,2.2683584928914886
84395,5.92473396586965
79501,0.6793873545350579
203175,8.77224145086731
222573,3.1513137446836104
50398,3.6141328988007
224663,5.703546470713399
231960,3.7212755599892033
186414,0.9701769968131128
273624,15.658350863956214
148502,3.472129770415451
272103,5.512350802970973
234569,11.620429844655373
50824,3.2604462530660228
75945,1.7690274188260027
14001,8.105569499957088
117094,10.109405435890078
186396,9.104111528272806
138251,3.2872351125315435
269465,5.037671003439542
104807,1.2478469218978225
271555,6.136788750430853
162034,6.276100852334519
86185,7.0021988271523865
232994,15.70700395247094
253261,4.357718129577391
269687,6.596675506249888
233323,7.68202587376781
70240,-3.67623149587527
172133,5.4862222994417875
61211,0.9850626540926586
180117,2.115138845844784
228371,3.3472530370815163
33917,5.063345648451076
182806,2.3022503483210337
243920,9.87981020349795
237342,3.2367767180743114
192100,1.5916937453817634
16937,2.3317227202511686
252073,3.824829182655561
20564,1.2774235283401492
110571,1.7571995313672204
199911,0.09011814195703478
121777,3.7848183346408124
204742,15.212780583723033
165791,8.963230286541293
236393,9.050743167103079
142112,1.6521617191809117
103902,5.143681043697294
149251,6.764919984295863
298725,15.302408850034844
134171,14.193643560205377
287048,5.547175521080841
244798,2.617576332222559
201136,5.018712736117799
54117,6.415222420823737
72783,15.973826009839229
290045,19.972687159083854
206744,5.532498954720892
60895,11.479421852901039
35451,4.320846904474722
30402,7.990342255641854
108965,4.330217022956319
266916,18.041119614488945
94795,-0.26329154537892124
63274,6.747952025572182
179429,2.778042630912266
233457,0.9778082548680108
129250,5.816724861345319
222438,8.266693657227176
277254,1.331502785365179
243075,8.630220480893957
77023,6.663570800107438
196293,6.432883353118605
116484,6.283180610102001
184375,6.690181029510718
157490,4.7267854859574925
74133,12.456960176942708
244452,1.9493669724375178
205357,3.3983858523554447
5241,2.2717505297372766
190789,4.059527526448401
188093,1.5287639717087296
130586,4.660559206528419
9456,6.5397778165801945
72865,2.101286318301757
274289,21.074728807943305
215860,15.85006057288976
167123,6.390731348443221
142808,6.656805337504142
76211,9.075892004183189
231204,1.706795899295528
72967,4.742777744669552
272782,6.038299714157322
242165,4.517239487344548
19950,7.955860549827094
184994,6.966234323375366
206728,2.874498184210095
57770,0.6883054739047662
12086,7.156219277038864
295832,5.726452690403125
80228,9.019222365865092
30360,3.1201057777353576
53249,16.04882285193905
219628,8.677146711734125
164906,2.4077611922616637
23240,3.4032951848543758
233135,15.726073267253502
107684,6.750913270451973
268398,2.6035169454982223
195949,1.8252905992235766
177791,5.286257244698239
186850,0.23495721652417953
284573,5.228898196869058
158659,0.8769713293236243
141815,12.485285134288024
41754,2.600365391770712
226555,4.828786561858372
239932,12.156126310341039
65034,5.576890073013432
119260,1.6908671357905787
247358,20.458238126281227
41612,2.112341262923951
286627,4.872979580667819
132060,20.50990861538918
268977,4.143692970242568
98413,20.72508724290786
197268,3.410030318363949
158491,5.4126600247479315
246302,0.9288111859151307
118851,1.866239294070398
261958,3.0573900435356727
76404,3.404734790609287
178069,1.1362159815167387
187170,14.82382590162389
293731,-0.615699490211257
130802,2.1319163522698363
36461,0.7262321367656851
187411,9.117965141718996
200519,4.866489164236885
554,11.05710887400985
40811,5.56012652072107
245331,6.23232360288067
159394,11.200436641253589
181915,19.275398517737248
91033,14.685346576091613
166152,9.454720373536809
136868,2.550019579408043
180567,5.709049474256777
259154,1.3768112220848863
105330,2.346127109582875
52553,14.610991481953135
125576,5.1013323570551705
234418,2.980685911283804
90775,9.239149481954835
202035,9.377669937499672
173555,0.9042741250828935
231326,2.40836845739679
263555,1.0394762592838915
43656,0.6828176776467815
204539,9.891175212452781
143198,19.631818501483657
131766,7.315207573833422
31112,2.0487942129697063
232743,0.6868239484885723
11479,23.342563025008978
257560,4.590753314889557
48334,8.298509983439475
134250,5.747392185248304
277918,1.3266407455479836
206739,4.158284140633075
284271,3.67390370985874
217518,5.995798526873023
197528,4.180159213959302
52418,6.42660089605949
4058,3.761882468502419
276737,3.46112820072969
291408,6.274595956954394
126226,25.680947489964886
277899,3.4531609257897267
75972,3.5503832495412464
110783,12.513872866976678
225894,6.186681532660513
237839,8.909076346801283
10642,12.498787309247694
8931,0.3843462483609795
176425,8.535173640138249
61529,7.188874533428074
130796,4.722670403726577
198700,5.461747585301018
281536,2.911041571676896
165004,7.181376525821388
156093,16.844090701935745
246267,5.17908300608606
154494,5.015073308276647
192720,4.065710018860067
252473,7.1059814971060495
62322,0.8772614602972094
272084,1.3422787704836738
13066,7.274956306662871
30629,8.27920829632237
71958,12.293334132259872
85372,4.888636843723145
53521,2.206166349161344
247081,4.3111156563801405
156985,6.866570272008387
272557,6.6736245299396675
116013,1.7718943699382088
149179,5.434824306568651
39335,0.559136069687092
274182,9.998452745866096
274714,1.2287588794912343
178117,3.085248451450959
246559,0.6550138805304688
191328,15.235235777059469
231242,5.665241311628466
278066,0.8718411685435978
180917,4.5547296954074925
176463,13.666173076750297
277380,5.434824306568651
133096,1.5163594545407815
163765,1.2134293364618645
256090,9.153735332329365
217571,1.8298272072343018
148294,9.158636108576887
188274,9.741142739171012
187763,6.08105828556573
36477,4.543967222658571
288068,3.5424656895850437
44466,12.469947275796677
285422,2.134161574630082
106066,11.959349725748226
160013,3.1230370244531604
231448,0.32960009299807974
168069,13.672775449835976
211208,15.25246060848536
60673,15.941486679629666
224472,21.374621502799382
271236,7.52030142310896
32238,23.761080324449654
55929,2.7179801855997194
195633,2.9591186493467485
80905,4.20137076387064
226686,2.618083507157964
10355,1.5759081669783863
119146,5.079663269481212
2519,3.0114209093114055
287939,7.334944759840979
161274,4.195085777709017
24854,15.399823134668722
45346,6.043600428349008
293878,1.0379128418869592
174422,2.2205999572541377
50992,11.093944836269909
200971,5.567526403026454
267845,0.8469094389328108
174176,13.606855351295845
164716,1.1148977332918826
270644,16.482862889888672
144559,1.8662122722985461
226399,3.520122824425104
57228,5.233876036322899
204871,10.518654461416954
63038,2.7371577373414366
283177,1.1780518772192734
116235,4.591173854296577
255912,4.5322816876787515
117446,2.390280902103366
278468,2.7478899577509335
205121,4.263923653130726
199380,4.603339906282044
50498,7.066906341093817
257544,4.95585413559154
253162,6.937510899499051
153345,6.192299907567732
287686,2.1345840591878473
179407,7.042142782073319
112418,5.33280317185389
95900,0.888261851668924
275420,4.8228236614624205
159343,6.105855062212814
63098,13.705664025848534
220352,9.615967447226604
270006,2.0571999489772206
105108,1.5776798047865668
269246,5.787877623630534
88775,12.042444830013132
90499,4.862790698805665
40398,4.541026009330085
141913,13.647531739822371
117355,6.98708457962597
140913,11.7278512797056
57935,5.985328994367093
97082,11.076768489191036
269646,7.1809877377818605
63654,6.482085702729095
240052,1.2756947437106825
89671,2.01262002689921
156198,17.613708212784843
102500,4.043410313909985
71835,7.544236061715387
275539,0.7211207101294604
19753,4.607440075336637
142554,4.997868208383573
286143,0.49077264949966826
45859,8.581463167147998
79074,3.25067509214042
70302,1.4396417211725756
88761,4.607233672914582
174658,3.420908990947937
61810,13.358957981703293
134732,9.69036257588452
159283,2.9489106564087737
178689,14.78695587069329
225246,22.915644702471184
249698,6.665427748404109
21674,0.8300249037036609
3899,7.7379223022542565
103647,3.931897417261541
274390,7.7118882781833875
182947,7.1660003722906644
26638,6.533139451535703
203652,4.442769526490957
193464,3.6556174683285874
235522,3.3717836087322177
227994,7.645800331777758
286054,4.4430354909658965
51212,0.937822074136345
79122,4.388609730501109
295639,4.773481513006219
245268,0.3515026359120011
29686,27.31920000379974
9477,3.7268485780062344
296439,0.28582964866711524
103877,4.318230399496885
113503,5.25044433925035
250529,3.219922492754299
20573,0.2921325157433875
40854,5.075394283584734
272119,12.213748744851099
202181,14.315987550466138
246574,7.832567805680596
274286,6.618677600601583
110818,27.40865950825556
298607,12.53740079853006
138786,1.1962489090928832
152594,6.681721854091683
246747,15.164322416936912
186728,3.343861938592192
214975,5.861861477831803
50042,5.21701054220402
248192,3.511530778384464
117631,0.7333245595164268
283653,2.918958749441302
269009,0.8476641866267938
123889,2.424834251788955
143950,6.703055694820038
100141,10.382859742739747
297974,1.6108042592970246
230712,1.276774829949738
299550,8.479495004034284
266450,3.72899056946016
272758,16.890139320307878
71577,6.381947950012342
184271,0.9131816044365387
127903,4.533810160545098
271329,19.365208188799425
244258,12.00310375246863
111202,11.374282353398137
61174,-0.45811562548059337
50315,6.137422197654146
226951,12.334911582692515
52126,0.7293795794584482
244095,6.06623014548085
160678,7.019327582044247
129203,5.226989838888638
82633,10.645392480417673
88347,7.092548382538296
142525,0.09613990480458495
200236,2.913638785021228
227283,21.978771556293523
298252,0.7112723661996911
11673,3.1745029876536917
21915,2.7142790421160488
25405,2.4178706824706215
149291,0.020417573226413955
40257,8.410453427330626
81888,19.000083391787417
128032,7.0846014692822195
298723,5.4347460514407615
120894,7.3034087061437205
274989,3.3947795562543877
224500,3.5800338014000483
73085,9.565086019609456
157263,6.975757779675844
187658,8.836738376088723
166034,13.85248777594683
286234,0.9924813040895811
172761,8.114073377147381
130015,3.5463944258468905
34304,7.764740658603575
174781,2.0354385385349585
220066,6.608056933559763
121474,10.974297276842611
79663,0.9558826886457473
14634,12.011890765220373
220525,1.922450646801849
159711,5.302225896318523
243302,3.8041682315935272
208251,8.365772328251108
182195,15.409588516185625
289655,6.829997876955716
101152,4.141974602139231
268081,-1.0050079766560502
118773,4.188865801169874
150949,8.178904626461144
237249,6.052873511065456
208342,3.5258153308553766
119578,7.967589685167386
119922,3.32773012746589
243478,10.355219854429214
129608,4.969270599700463
159369,9.840455911404955
293017,4.986000665859766
294314,7.582043865409263
108250,1.0365711415616696
133240,4.9546720222549565
20303,7.349608251503793
204647,6.851127269876431
289893,1.0595415856114976
96810,17.643791867859363
240267,14.734448457544215
9020,8.65202245847621
186579,0.24510964862575746
56188,19.658195471877054
67901,16.477387929582353
145960,10.168919020187102
178440,0.8443831329961397
295843,4.79455969837861
248148,0.9787475237733824
22395,4.994367541946334
76364,1.7053228152312403
271584,3.5277236292071303
137018,1.311317243750245
38511,6.4233096364077
95971,11.619414279608568
248455,5.622289962663611
297850,7.710034397698431
286251,3.7330370279609917
243585,5.917230051555165
291221,3.659804698270825
211833,1.242047594644146
182382,12.587614729352357
44818,1.6714875838934717
153713,4.151409791344756
67670,2.1962295551599773
221928,2.070535049047963
219430,9.647692048684299
52728,5.434824306568651
57664,1.3696739375548574
172932,6.098721592423402
126057,2.173397640912431
246457,1.8666843893666538
95766,9.944175600939495
229952,1.386365063110387
161454,9.485895279531409
264197,10.648919752184051
278599,1.656621649228173
206229,7.7333716732472535
102797,9.986745849809797
246166,11.33141254231122
168962,5.692654521401252
29503,2.1228243772398026
100912,6.958089147242921
166725,7.2027269759998305
53422,5.406228551941673
263727,5.8146844061585155
43464,8.21112217459457
138188,9.867840134731098
145245,2.4786455603355617
5019,0.8280761680385526
135707,7.5131119771691965
153486,5.331546610761217
39259,2.425609560260231
276871,5.02001643427256
272815,3.866237488847972
144805,1.1336601271115065
4607,8.891070979456039
84967,15.115027167518
46041,10.491812917116123
215594,6.286017359401043
121519,3.0069951711522425
124000,7.224777498476617
22170,6.401561854276799
4654,3.697160458817766
94293,3.515393059713966
230985,2.332360740837379
144161,7.2791574475926355
168042,6.484402596150753
89502,20.591052104558518
232975,2.656656094390936
21085,1.1958899837000165
102745,3.9250765290781127
40061,0.9123477717174004
162747,19.300228426218904
243894,7.085973550988351
270419,0.5494124528686526
125938,10.355437688838975
101308,0.5368378667207255
107076,17.19425285515645
297136,2.44380565987188
156094,9.995366926715032
14525,1.945563812608197
143384,2.370230341243708
156460,2.9301138901429984
214996,1.4238241391248736
168901,7.215511925434042
41397,16.762183031334928
55021,3.857076808649032
189632,5.404969399321524
253596,6.654949346510206
77030,6.337392651744373
151040,10.447397777718654
241823,1.7950073950492957
276291,4.120646393405505
213776,3.7506567091647907
48622,3.860015534780143
77793,7.391563787682127
105007,7.283176065327199
39990,2.3571181988199035
176781,6.943300489918691
155771,9.879622450578534
158119,8.56461933445195
87960,11.029556645057795
194130,5.626100556750881
285157,30.048929828187955
30255,0.44004690548970526
202238,4.527790061944448
28814,3.816994858193851
94183,10.342147775909803
103062,8.39870498624186
100239,1.666110663558463
207025,7.046308708894406
212462,1.1351069964026848
244083,2.061887432773711
290370,4.058994648250759
167880,1.4850188733825749
86857,4.851116736401709
27387,0.4996717242767579
48552,0.8766168382539079
178288,10.662428595423933
209217,1.644860796521098
44298,2.2981872130993377
78338,2.9138978817206946
153968,1.9626081611377268
271566,17.26815773996097
4771,4.21676819761126
63822,7.673072999990153
4218,9.736656073363418
208166,6.205768362451585
260249,12.370236127320425
152909,0.9243561078292755
123070,4.971774059123471
55530,9.354455597997193
135013,2.692512362809426
274103,3.506209548813902
33612,1.7598519917854747
64730,2.2284811123923722
95857,3.992963072427959
291128,18.438943114710597
149613,11.055777057456567
116083,4.780815279426671
148198,1.7644282410394123
168363,14.535355372223727
61461,1.3841363447117623
93767,5.487649036919007
160521,7.368065760545962
264538,6.2085129019921395
36045,16.998447607930444
289307,7.3276318567780505
61115,7.081759942280883
71515,9.69913907743469
274043,6.241375268308348
244570,8.320281158829706
64267,7.551588630675274
260713,6.051387330017384
298588,7.196150351771693
186451,5.323140775159999
37279,1.743192083331252
58948,-0.6015082410245007
221371,2.0548119283707726
170879,0.8228251885615779
173011,3.2814673014582434
